1,HH_ID
2,PER_ID
3,TOUR_ID
4,TRIP_ID
5,ORIG_PLACENO
6,ORIG_X
7,ORIG_Y
8,ORIG_TAZ
9,ORIG_MAZ
10,DEST_PLACENO
11,DEST_X
12,DEST_Y
13,DEST_TAZ
14,DEST_MAZ
15,ORIG_PURP
16,DEST_PURP
17,ORIG_ARR_HR
18,ORIG_ARR_MIN
19,ORIG_ARR_BIN
20,ORIG_DEP_HR
21,ORIG_DEP_MIN
22,ORIG_DEP_BIN
23,DEST_ARR_HR
24,DEST_ARR_MIN
25,DEST_ARR_BIN
26,DEST_DEP_HR
27,DEST_DEP_MIN
28,DEST_DEP_BIN
29,TRIP_DUR_HR
30,TRIP_DUR_MIN
31,TRIP_DUR_BIN
32,TRIPMODE
33,ISDRIVER
34,CHAUFFUER_ID
35,AUTO_OCC
36,TOURMODE
37,TOURPURP
38,BOARDING_PLACENO
39,BOARDING_PNAME
40,BOARDING_X
41,BOARDING_Y
42,BOARDING_TAP
43,ALIGHTING_PLACENO
44,ALIGHTING_PNAME
45,ALIGHTING_X
46,ALIGHTING_Y
47,ALIGHTING_TAP
48,TRANSIT_NUM_XFERS
49,TRANSIT_ROUTE_1
50,TRANSIT_MODE_1
51,XFER_1_PLACENO
52,XFER_1_PNAME
53,XFER_1_X
54,XFER_1_Y
55,XFER_1_TAP
56,TRANSIT_ROUTE_2
57,TRANSIT_MODE_2
58,XFER_2_PLACENO
59,XFER_2_PNAME
60,XFER_2_X
61,XFER_2_Y
62,XFER_2_TAP
63,TRANSIT_ROUTE_3
64,TRANSIT_MODE_3
65,XFER_3_PLACENO
66,XFER_3_PNAME
67,XFER_3_X
68,XFER_3_Y
69,XFER_3_TAP
70,PARKING_PLACENO
71,PARKING_PNAME
72,PARKING_X
73,PARKING_Y
74,SUBTOUR
75,IS_INBOUND
76,TRIPS_ON_JOURNEY
77,TRIPS_ON_TOUR
78,ORIG_IS_TOUR_ORIG
79,ORIG_IS_TOUR_DEST
80,DEST_IS_TOUR_DEST
81,DEST_IS_TOUR_ORIG
82,PEREXPFACT
83,HHEXPFACT
84,PERSONTYPE
85,FULLY_JOINT
86,PARTIAL_TOUR
87,JTRIP_ID
88,ESCORTED
89,ESCORTING
90,NUM_PERSONS_ESCORTED
91,ESCORT_PERS_1
92,ESCORT_PERS_2
93,ESCORT_PERS_3
94,ESCORT_PERS_4
95,ESCORT_PERS_5
96,DEST_ESCORTING
97,JOINT
98,NUM_UL_JTRIPS
99,DIST
100,ERRO
101,TRIP_WEIGHT
