1,HH_ID
2,PER_ID
3,TOUR_ID
4,DAYNO
5,ORIG_PLACENO
6,DEST_PLACENO
7,ORIG_X
8,ORIG_Y
9,ORIG_TAZ
10,ORIG_MAZ
11,DEST_X
12,DEST_Y
13,DEST_TAZ
14,DEST_MAZ
15,DEST_MODE
16,ORIG_MODE
17,TOURPURP
18,TOURMODE
19,DRIVER
20,ANCHOR_DEPART_HOUR
21,ANCHOR_DEPART_MIN
22,ANCHOR_DEPART_BIN
23,PRIMDEST_ARRIVE_HOUR
24,PRIMDEST_ARRIVE_MIN
25,PRIMDEST_ARRIVE_BIN
26,PRIMDEST_DEPART_HOUR
27,PRIMDEST_DEPART_MIN
28,PRIMDEST_DEPART_BIN
29,ANCHOR_ARRIVE_HOUR
30,ANCHOR_ARRIVE_MIN
31,ANCHOR_ARRIVE_BIN
32,TOUR_DUR_HR
33,TOUR_DUR_MIN
34,TOUR_DUR_BIN
35,MAJOR_UNIV_DEST
36,SPEC_EVENT_DEST
37,IS_SUBTOUR
38,PARENT_TOUR_ID
39,PARENT_TOUR_MODE
40,NUM_SUBTOURS
41,CHILD_TOUR_ID_1
42,CHILD_TOUR_ID_2
43,CHILD_TOUR_ID_3
44,ESCORTED_TOUR
45,CHAUFFUER_ID
46,ESCORTING_TOUR
47,NUM_PERSONS_ESCORTED
48,ESCORT_PERS_1
49,ESCORT_PERS_2
50,ESCORT_PERS_3
51,ESCORT_PERS_4
52,ESCORT_PERS_5
53,OUTBOUND_STOPS
54,INBOUND_STOPS
55,OSTOP_1_PLACENO
56,OSTOP_1_X
57,OSTOP_1_Y
58,OSTOP_1_TAZ
59,OSTOP_1_MAZ
60,OSTOP_1_ARR_HR
61,OSTOP_1_ARR_MIN
62,OSTOP_1_ARR_BIN
63,OSTOP_1_DEP_HR
64,OSTOP_1_DEP_MIN
65,OSTOP_1_DEP_BIN
66,OSTOP_1_DUR_HR
67,OSTOP_1_DUR_MIN
68,OSTOP_1_DUR_BIN
69,OSTOP_1_PURP
70,OSTOP_1_MODE
71,OSTOP_1_ESCORT_ID
72,OSTOP_1_PUDO
73,OSTOP_1_MAJUNIV
74,OSTOP_1_SPECEVENT
75,OSTOP_2_PLACENO
76,OSTOP_2_X
77,OSTOP_2_Y
78,OSTOP_2_TAZ
79,OSTOP_2_MAZ
80,OSTOP_2_ARR_HR
